_id,cat_number,name,photos.checksum,photos.path,photos.status,photos.url,price,url
6400e08bd40b65854f6a7538,M100,MockV  RNA Extraction Kit (M100)  ,7be8aae1c2f5e51ca873ac35bc156e12,full/31ebe71b5f6567c0c02a47992462fa493c05ef82.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/m/1/xm100_.jpg.pagespeed.ic.m6xyoUQaHA.jpg,495,"[""https://www.cygnustechnologies.com/mockv-sup-r-sup-rna-extraction-kit.html""]"
6400e08dd40b65854f6a7539,M230,MockV RVLP Kit (M230)  ,ba3fd824b627b2168bd85fd5ecb420be,full/84fbe0a6867fe2e92fb96eb7f92d78950bd015a5.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/m/2/xm230_box_.jpg.pagespeed.ic.DnK8CGZGQV.jpg,,"[""https://www.cygnustechnologies.com/mockv-sup-r-sup-rvlp-kit.html""]"
6400e08ed40b65854f6a753a,F610-C,Protein A Mix-N-Go ELISA Kit Control Set (F610-C)  ,8130da04d07357bea1e54eb62a87fed5,full/7776e0f63663c6b173980d84f39b064cac653169.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/6/xf613-c_.jpg.pagespeed.ic.lH46F6EGCC.jpg,373,"[""https://www.cygnustechnologies.com/protein-a-mix-n-go-elisa-kit-control-set.html""]"
6400e08fd40b65854f6a753b,F143U, Antigen Concentrate (F143U)  ,feb5bd772a9dde5de60fd5679e235449,full/c107a2ab6376afd5a74a90ec25131ad8c87dd590.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_7_6.jpg.pagespeed.ic.qn93TznBCg.jpg,261,"[""https://www.cygnustechnologies.com/p-pastoris-antigen-concentrate-f143u.html""]"
6400e090d40b65854f6a753c,F1021-12,"Anti-:HRP Conjugate, 2G (F1021-12)  ",20a506ed677860ea4e42136e81d22d0e,full/df0f896d6d83e41395d3400f97fe71c930eba390.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/g/e/xgeneric_conjugate_bottle_2_lm_edt_24_1_2.jpg.pagespeed.ic.OBsUQHw1e9.jpg,571,"[""https://www.cygnustechnologies.com/anti-e-coli-hrp-conjugate-2g.html""]"
6400e092d40b65854f6a753d,G550-1,CHO HCP 3G Assay Reagent Set for Gyrolab®   (G550-1)  ,dbc1417c7e8126b6d11adfd451471267,full/5b2901efc7668096b4ff4f79733e6bd5e7f34c80.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/g/5/xg550-1_e.jpg.pagespeed.ic.8_6Xvr2Dr3.jpg,525,"[""https://www.cygnustechnologies.com/cho-hcp-3g-assay-reagent-set-for-gyrolabr.html""]"
6400e093d40b65854f6a753e,F1000,Avitide AVIPure® — AAV2 Residual Ligand Assay (F1000)  ,e876cde115a04b5974adc5b652b1ce8b,full/4ad07e9a7dce60b1b64cc40a7b89d22d05894a6d.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1000_e.jpg.pagespeed.ic.VWCNFpWDO9.jpg,788,"[""https://www.cygnustechnologies.com/avitide-avipurer-aav2-residual-ligand-assay.html""]"
6400e094d40b65854f6a753f,F653SX,HEK 293 Antigen Concentrate  (F653SX)  ,feb5bd772a9dde5de60fd5679e235449,full/acb7651c7a71724e66f9fcfcf735ac366b89f251.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_7_5.jpg.pagespeed.ic.qn93TznBCg.jpg,1562,"[""https://www.cygnustechnologies.com/hek-293-antigen-concentrate-resupply.html""]"
6400e095d40b65854f6a7540,F1022-AF,"Anti-HCP Antibody, 2G  (F1022-AF)  ",4d670d8b4892ab492e5aa6d15d18f05a,full/c2eeae90785b0d4b26e653e3733227bf52209419.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1022-af_e.jpg.pagespeed.ic.8YGaHs77UK.jpg,,"[""https://www.cygnustechnologies.com/anti-e-coli-hcp-antibody-2g.html""]"
6400e096d40b65854f6a7541,M105,MockV  RVLP qPCR Kit  (M105)  ,3e84c167028bfd594fa74b7d1e2b70d4,full/d4d0a5765e31c5d28a3ea8ffcf455f507962c24f.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/m/1/xm105_.jpg.pagespeed.ic.LAfBDf4BQS.jpg,975,"[""https://www.cygnustechnologies.com/mockv-sup-r-sup-rvlp-qpcr-kit.html""]"
6400e097d40b65854f6a7542,F740-C,JSR A3 Protein A Control  (F740-C)  ,318a5b2f5fb2fb983dabd7a1dd214ef3,full/0936a0a5694557b956d70aeecf53f95cf9445fac.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/7/xf740-c_e.jpg.pagespeed.ic.4hoDANsMZA.jpg,367,"[""https://www.cygnustechnologies.com/jsr-protein-a-control.html""]"
6400e098d40b65854f6a7543,F653S-SPC,Simple Plex HEK293 HCP Controls (F653S-SPC)  ,31745c6a0df6f71c0839e029cae5ce4f,full/34e5d45b1d8c6ea73ccdd9024625788f6894572c.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/6/xf653s-spc_.jpg.pagespeed.ic.VVa4Pf8oj3.jpg,387,"[""https://www.cygnustechnologies.com/simple-plex-hek293-hcp-controls.html""]"
6400e09ad40b65854f6a7544,F1005,Avitide AVIPure® — AAV8 Residual Ligand Assay  (F1005)  ,f2eda8fb2cbba452e91519a3d5af2a7d,full/d722703045acce63e9445e3a510f80e6ae6ef6c3.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1005_e.jpg.pagespeed.ic.2JYoKRvlqd.jpg,788,"[""https://www.cygnustechnologies.com/avitide-avipurer-aav8-residual-ligand-assay.html""]"
6400e09bd40b65854f6a7545,F1020," HCP ELISA Kit, 2G  (F1020)  ",eaa96dbef682bb27ec24f72bf1e5e57a,full/e0a12fc170e6f50230e4488b6d07da6c7e233084.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1020__e3.jpg.pagespeed.ic.30wt-I1je-.jpg,842,"[""https://www.cygnustechnologies.com/e-coli-hcp-elisa-kit-2g.html""]"
6400e09bd40b65854f6a7546,F650S-C,HEK 293 HCP Control Set  (F650S-C)  ,9863fb07f5b9171433c5ee51308e2572,full/3247b26d2d30a8689effc94e7554c4cdcf12faea.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/6/xf650s-c_e.jpg.pagespeed.ic.Gh-_Kql5gc.jpg,399,"[""https://www.cygnustechnologies.com/hek-293-hcp-control-set.html""]"
6400e09cd40b65854f6a7547,F978X,Vero Cell 2G HCP Antigen Concentrate  (F978X)  ,b6aaae77df0a7b6e6b9c88604f867f40,full/cb708728ab6a067fd31ecb05dd1362026e8d9319.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/9/xf978x_ag_conc_e.jpg.pagespeed.ic.6GTbIOtDZe.jpg,537,"[""https://www.cygnustechnologies.com/vero-cell-2g-hcp-antigen-concentrate.html""]"
6400e09dd40b65854f6a7548,F653S-SP,Simple Plex HEK293 HCP Antigen Concentrate (F653S-SP)  ,89265412d77598ba974f17dab6073db3,full/4bbdbd63108db66ea49d4bb19c5b83daecc1fb00.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/6/xf653s-sp_.jpg.pagespeed.ic.UtZ0KyothY.jpg,803,"[""https://www.cygnustechnologies.com/simple-plex-hek293-hcp-antigen-concentrate.html""]"
6400e09fd40b65854f6a7549,F970,Avitide AVIPure – AAV9 Residual Ligand Assay Kit (F970)  ,b82c44ed4357ef3e63088ce1f0d9327c,full/1e44e00fc68aad137018d2ad1478c020e0da34f7.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/9/xf970_2.jpg.pagespeed.ic.SUnJkaR83c.jpg,788,"[""https://www.cygnustechnologies.com/avitide-avipurer-aav9-residual-ligand-assay-kit.html""]"
6400e0a0d40b65854f6a754a,F1023X, HCP 2G Antigen Concentrate  (F1023X)  ,b232a079b086b865acff93d532491ece,full/5032493136ee78bebd662bf7a550955c6736a7d9.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1023-ac_e.jpg.pagespeed.ic.nJH9sanOty.jpg,455,"[""https://www.cygnustechnologies.com/e-coli-hcp-2g-antigen-concentrate.html""]"
6400e0a1d40b65854f6a754b,I300-100,AVIPure Sample Diluent (I300)  ,ec3cd36465f23425dc3a8853c492e8d4,full/b739e73770d11b013c30f3652fb3596595e9ba27.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/i/3/xi300_2_.jpg.pagespeed.ic.J5kk6aEOgH.jpg,133,"[""https://www.cygnustechnologies.com/avipure-sample-diluent.html""]"
6400e0a2d40b65854f6a754c,VC977-AF,Anti-Vero Cell HCP (VC977-AF)  ,1ee88f8b6a6ef4ac43e70d9d99811569,full/1f2cc70a7ebc4ceb6bca9a4314c2f2106b9e9df5.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/b/xab-vial_3_lm_edt_4.jpg.pagespeed.ic.y1Uj9v3XUO.jpg,,"[""https://www.cygnustechnologies.com/anti-vero-cell-hcp-2g.html""]"
6400e0a3d40b65854f6a754d,G650S,HEK 293 HCP Assay Reagent Set for Gyrolab (G650S)  ,88017692cbddf1a4ae0b8dd559c4b13c,full/9a5aea47a005b633fd7900e0cf0221495d2690e5.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/g/6/xg650s_e.jpg.pagespeed.ic.8bdh7Xtadq.jpg,525,"[""https://www.cygnustechnologies.com/hek-293-hcp-assay-reagent-set-for-gyrolabr.html""]"
6400e0a4d40b65854f6a754e,F973X,AVIPure – AAV9 Ligand Antigen Concentrate (F973X)  ,ca7c503492c0b21a5dc53b77a72a3131,full/a1e5d53f5dc2d49e20efec24cf2e0144ba4b1666.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_7_4.jpg.pagespeed.ic.aUmjuPyKAn.jpg,201,"[""https://www.cygnustechnologies.com/avipurer-aav9-ligand-antigen-concentrate.html""]"
6400e0a5d40b65854f6a754f,F550-1-C,"CHO HCP Control Set, 3G (F550-1-C)  ",5dd22cb1cd10b06bf95b39454e65c620,full/55ac7d0d6a3b18db0f33ff27220757e4ad5c8a43.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/5/xf550-1-c_.jpg.pagespeed.ic.KlmfL27YNT.jpg,399,"[""https://www.cygnustechnologies.com/cho-hcp-control-set.html""]"
6400e0a6d40b65854f6a7550,F410-C,E. coli HCP Control Set  (F410-C)  ,166214cb95dea0aca959fcc263cc1af9,full/250b072d7e75ad3e5597c048a07ca0826b5b6925.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/4/xf410-c_e.jpg.pagespeed.ic.9G5qspxAit.jpg,399,"[""https://www.cygnustechnologies.com/e-coli-hcp-control-set.html""]"
6400e0a7d40b65854f6a7551,G960,EndonucleaseGTP Assay Reagent Set for Gyrolab (G960)  ,fcb14c7c9b8eeb48d10e336805e033a6,full/cde176101529b0d8b7d79c8931dc058951a4f903.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/g/9/xg960_e2.jpg.pagespeed.ic.akflJeft-K.jpg,499,"[""https://www.cygnustechnologies.com/endonucleasegtp-sup-r-sup-assay-reagent-set-for-gyrolab-sup-r-sup.html""]"
6400e0a8d40b65854f6a7552,F1023H-1, HCP Standard H  (F1023H-1)  ,823cae94ff43498c2f8c9f7dd83cd14f,full/fed8c13bde3d1f835a851eb26178b4c9b8632a03.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1023h_e.jpg.pagespeed.ic.pjtPsszbtD.jpg,455,"[""https://www.cygnustechnologies.com/e-coli-hcp-standard-h.html""]"
6400e0a9d40b65854f6a7553,SPCKB-OT-007066,Simple Plex HEK 293 HCP 3G Assay (SPCKB-OT-007066)  ,4d70d74e4cb14cbb726d2f1c1db87996,full/91e0dde565e9580ff9f2fb7980d85363a943e0db.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/s/p/xspckb-ot-007066_hek_e.jpg.pagespeed.ic.fK12hGOLY1.jpg,971,"[""https://www.cygnustechnologies.com/simple-plex-hek-293-hcp-3g-assay.html""]"
6400e0abd40b65854f6a7554,F1020-C," HCP Control Set, 2G (F1020-C)  ",e15a5fff3275ae1dfcb36e39cdd643aa,full/2d43600f7d90c92591e457e65674743991412a35.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1023-c_e.jpg.pagespeed.ic.Lma7XQ8BT7.jpg,399,"[""https://www.cygnustechnologies.com/e-coli-hcp-control-set-2g.html""]"
6400e0acd40b65854f6a7555,F978H-1,Vero Cell 2G Standard H (F978H-1)  ,bffa2dda2fd2d2d30ccd5f65a01fe863,full/4d0930eb892cbe8a8af1333d61e1bc68f93a22d3.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/9/xf978h-1_h_std._e.jpg.pagespeed.ic.MP4OpGaajf.jpg,455,"[""https://www.cygnustechnologies.com/vero-cell-2g-standard-h.html""]"
6400e0add40b65854f6a7556,F1023," HCP Standards Set 2G, A-H (F1023)  ",ea7f75dc023ee9121b33f80e48d73990,full/d6dbee4ef8ede66f0b0666adbb7512a58f2459b8.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/1/xf1023_e.jpg.pagespeed.ic.HEhCGrdmJy.jpg,455,"[""https://www.cygnustechnologies.com/e-coli-hcp-standards-set-2g-a-h.html""]"
6400e0aed40b65854f6a7557,F978W,"Vero Cell 2G Control Antigen, WB (F978W)  ",ca7c503492c0b21a5dc53b77a72a3131,full/a97bd6d8fb8571a69de2e98a1a1a63d4fb6b556a.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_7_3.jpg.pagespeed.ic.aUmjuPyKAn.jpg,607,"[""https://www.cygnustechnologies.com/vero-cell-control-antigen-wb-2g.html""]"
6400e0afd40b65854f6a7558,F553-1-SP,Simple Plex CHO HCP Antigen Concentrate (F553-1-SP)  ,ca7c503492c0b21a5dc53b77a72a3131,full/a0a09eae30887de009a6f0f835259527029c69ef.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_7_1.jpg.pagespeed.ic.aUmjuPyKAn.jpg,803,"[""https://www.cygnustechnologies.com/simple-plex-cho-3g-1-hcp-antigen-concentrate.html""]"
6400e0b0d40b65854f6a7559,F553-1-SPC,Simple Plex CHO HCP Controls (F553-1-SPC)  ,23c8f131b8b9ef7ab32393222304f6f9,full/f494a4d6d781f0753e01351fc1bff8f7077e702f.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/5/f553-spc_controls_1_e_1.jpg.pagespeed.ce.a7AmGC8DaI.jpg,334,"[""https://www.cygnustechnologies.com/simple-plex-cho-hcp-controls-f553-1-spc.html""]"
6400e0b1d40b65854f6a755a,F979-1,Vero Cell 2G HCP Control Antigen (F979-1)  ,ca7c503492c0b21a5dc53b77a72a3131,full/84360f48021308b4c484f6d09efaf466adc947b3.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_7_2.jpg.pagespeed.ic.aUmjuPyKAn.jpg,488,"[""https://www.cygnustechnologies.com/vero-cell-control-antigen-2g.html""]"
6400e0b2d40b65854f6a755b,F968X,Avantor J.T.Baker BAKERBOND PROchievA™ Protein A Antigen Concentrate (F968X)  ,ca7c503492c0b21a5dc53b77a72a3131,full/30f7455437e2a4ea05c187aee092a798c465bebf.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_13.jpg.pagespeed.ic.aUmjuPyKAn.jpg,208,"[""https://www.cygnustechnologies.com/avantor-j-t-baker-sup-r-sup-bakerbond-sup-r-sup-prochievatm-protein-a-antigen-concentrate.html""]"
6400e0b4d40b65854f6a755c,SPCKB-OT-003714,"CHO HCP Simple Plex Assay, 3G-1 (SPCKB-OT-003714)  ",b79de38f66a5a62578396a1afad97709,full/6adac63aa0c282ac7f0147c5d9084378649bd163.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/s/p/xspckb-ot-003714_cho_hcp_3g-1_e_1.jpg.pagespeed.ic.RQV6FqKaD7.jpg,971,"[""https://www.cygnustechnologies.com/cho-hcp-simple-plex-assay-3g-1.html""]"
6400e0b5d40b65854f6a755d,F975,Vero Cell 2G HCP ELISA Kit (F975)  ,9bd1c886bd294417e268fe6a1a0324fe,full/38a4738fb4125e0af08b1e6421a5827452379488.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/9/xf975_1_e2.jpg.pagespeed.ic.L4m2urJ1eC.jpg,842,"[""https://www.cygnustechnologies.com/vero-cell-2g-hcp-elisa-kit.html""]"
6400e0b5d40b65854f6a755e,F978,Vero Cell HCP 2G Standards Set A - H (F978)  ,b00d49d7a75e7687ed1c3fa57ee33fa0,full/4cc6bb0bed20d3eed9b44bc6c45f770f07b6fa29.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/9/xf978_std._set_e.jpg.pagespeed.ic.vjie9s5fp3.jpg,455,"[""https://www.cygnustechnologies.com/vero-cell-hcp-2g-standards-set-a-h.html""]"
6400e0b6d40b65854f6a755f,F976-12,Anti-Vero Cell 2G:HRP Conjugate (F976-12)  ,cdc6cb1deda2f658184f9288352353dc,full/74efdeb807cb67f1ffc67486dfabb9d5c02d714a.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/g/e/xgeneric_conjugate_bottle_2_lm_edt_24_1_1.jpg.pagespeed.ic.-xjJtS5F0s.jpg,518,"[""https://www.cygnustechnologies.com/anti-vero-cell-2g-hrp-conjugate.html""]"
6400e0b9d40b65854f6a7560,F550-1-4,"CHO HCP ELISA 3G, Robotics Kit  (F550-1-4)  ",a8e7fba3088d1f49a964382369ff3fbb,full/fdaa029f645a245557683a6da691372934b86f94.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/r/o/xrobotics_kit_2_crop_edits.jpg.pagespeed.ic.P-UM04o4wL.jpg,3491,"[""https://www.cygnustechnologies.com/cho-hcp-elisa-3g-robotics-kit.html""]"
6400e0bcd40b65854f6a7561,F965,J.T.Baker BAKERBOND PROchievA™ Protein A Mix-N-Go™ (F965)  ,7bbe72611eceaa983966dfbcefc400bc,full/30968f2ec61a60d3537759e5df830618046c3eb3.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/9/xf965_l.jpg.pagespeed.ic.7OrxfljM25.jpg,710,"[""https://www.cygnustechnologies.com/j-t-bakerr-bakerbondr-prochievatm-protein-a-mix-n-gotm.html""]"
6400e0bdd40b65854f6a7562,F553H-1,"CHO HCP Antigen Concentrate, 3G (F553H-1)  ",ca7c503492c0b21a5dc53b77a72a3131,full/b63a132e72b0817a3b74477a33eef3405e753a2f.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_8.jpg.pagespeed.ic.aUmjuPyKAn.jpg,578,"[""https://www.cygnustechnologies.com/cho-hcp-antigen-concentrate-3g-resupply.html""]"
6400e0bdd40b65854f6a7563,F553X-1,"CHO HCP Antigen Concentrate, 3G (F553X-1)  ",ca7c503492c0b21a5dc53b77a72a3131,full/8e57e61101da8b4a3a940596b3109e69e9c8c5db.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_10.jpg.pagespeed.ic.aUmjuPyKAn.jpg,4126,"[""https://www.cygnustechnologies.com/cho-3g-hcp-antigen-concentrate-resupply.html""]"
6400e0bfd40b65854f6a7564,I800-100,Mix-N-Go™ Sample Diluent A (I800)  ,d59fb497e134c8700c881b3a32ad97e1,full/7b9f5393109eaadd82fdb24238162aeb6025254d.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/i/8/xi800_l.jpg.pagespeed.ic.3njBrJqQI-.jpg,181,"[""https://www.cygnustechnologies.com/mix-n-gotm-sample-diluent-a.html""]"
6400e0bfd40b65854f6a7565,3G-0016-1-AF,Anti-CHO HCP (3G-0016-1-AF )  ,1ee88f8b6a6ef4ac43e70d9d99811569,full/1fd3b980a63248401d0a91e718aacb2a2bece7f6.jpg,uptodate,https://9w3vpx-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/b/xab-vial_3_lm_edt_3.jpg.pagespeed.ic.y1Uj9v3XUO.jpg,,"[""https://www.cygnustechnologies.com/anti-cho-hcp-3g-resupply.html""]"
6400e0c0d40b65854f6a7566,F553F-1-1,CHO HCP Standard F  (F553F-1-1)  ,1fa4df36f94ebc3411d4c8a2d6acf537,full/5317b21eddedf415e373231bd64c54a6db9ac65e.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/5/xf553f_2_lm_edt_1.jpg.pagespeed.ic.1NOkq2pbW8.jpg,455,"[""https://www.cygnustechnologies.com/cho-hcp-standard-f-resupply.html""]"
6400e0c1d40b65854f6a7567,F843W,Sf9 Control Antigen (F843W)  ,ca7c503492c0b21a5dc53b77a72a3131,full/5989dcda63f115793318dadd89bccc345ab96518.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_1.jpg.pagespeed.ic.aUmjuPyKAn.jpg,208,"[""https://www.cygnustechnologies.com/sf9-control-antigen.html""]"
6400e0c2d40b65854f6a7568,F556-1,"CHO HCP Antigen Concentrate, 3G (F556-1)  ",ca7c503492c0b21a5dc53b77a72a3131,full/3fdf1dce147bcb9a35bc835952494f0a4668efcc.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/a/g/xag-vial_2_lm_edt_11.jpg.pagespeed.ic.aUmjuPyKAn.jpg,578,"[""https://www.cygnustechnologies.com/cho-hcp-antigen-concentrate-3g-wb-resupply.html""]"
6400e0c3d40b65854f6a7569,F651S-12,Anti-HEK 293:HRP Conjugate (F651S-12)  ,7bdff24afceec20e01fc214ab22d1b46,full/7d2b4089993fda2f982867c51e50a8afe77e6459.jpg,uptodate,https://h8t3nr-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/g/e/generic_conjugate_bottle_2_lm_edt_35.jpg.pagespeed.ce.kA9tyqXiMJ.jpg,571,"[""https://www.cygnustechnologies.com/anti-hek-293-hrp-labeled-conjugate-s.html""]"
6400e0c4d40b65854f6a756a,F653S,HEK 293 HCP Standards (A-F) (F653S)  ,eb5ef2e43f480ced014250c28bf65e3b,full/800cdb09bb991a1ba9105f7d4010ca8869ccc3b8.jpg,uptodate,https://xfyh77-x37ykhc4perb.cloudmaestro.com/8ScOotBsO/media/catalog/product/cache/6cc840b2b6c4582263a7b4d15fafbc87/f/6/xf653r_2_lm_edt_1.jpg.pagespeed.ic.ixPu8CrvJQ.jpg,455,"[""https://www.cygnustechnologies.com/hek-293-hcp-standards-a-f.html""]"
